,Unnamed: 0,Customer_Name,Date,Ratings,Review_Title,Reviews,Product_name,Price,sourcefilename
3,3,NYGarlic,"August 21, 2022",3.0 out of 5 stars,Not what I had hoped for,"As I reviewed this, it has been three days since I've received the Laptop Studio.There's been some getting used to and some adjustments that I had to make. So partially this has been with the Laptop Studio or with Windows 11 (since it came installed with Windows 11).For the device, had some problems such as it not charging when I plugged it in. I thought maybe it was my charger's issue (even thought it was working fine the previous evening) so I went and tried another charger - still didn't work. Had to search online, and seems like others experienced the same issue. Had to do a hard restart in order for it to work.Another issue was that the time was two minutes fast. Checked the settings and it said it was not synced since 2015. Was the Studio Laptop even around since 2015? Had to manually change the time but eventually was able to sync the time to auto update.Another issue is when I move a handful of folders from one directory to another. It will move but will leave copies of the folders (empty) in the original location. Freaked me out as I thought something happened to my files.Initially, the screen would flicker. Encountered it a handful of times so I did a google search on a solution. Some people said to open up Nvidia Control Panel but when I did that, NCP would just disappear. Had to google search for a solution there too.My biggest issue with the Laptop Studio is how slow it is. I'm the type of person who has a TON of tabs but still my old Surface Book 2 was able to handle it at 16GB RAM. This device has 32GB RAM and is suffering. I thought maybe it was the Chrome and Opera not optimized for Windows 11 but when I tried to open a folder on my desktop, it struggled too. There's a lag in everything I do.*****Also, Amazon royally screwed up my order. They initially sent me the wrong item; Surface Pro 7. So I wanted to exchange it but they said it's a third party so they cannot exchange. They wanted me to return it and buy it again. NOT as simple as exchanging it but fine. Even when the Surface Pro 7 was delivered back to Amazon, they don't initiate the return. So I contact Amazon to initiate the return, they then initiate the return for the SECOND PURCHASE! I swear...","Microsoft Surface Laptop Studio - 14.4"" Touchscreen - Intel® Core™ i7 - 16GB Memory - 512GB SSD - Platinum","$1,590.00",reviews2.csv
4,4,Amazon Customer,"June 15, 2022",5.0 out of 5 stars,Great Multi-use Laptop,"As a student looking to convert to a more digital format in terms of notes and schoolwork, this laptop is great! I've had it several months now and I use it with a surface pen to take notes with it as if it was a regular pen-and-paper notebook. The processor and graphics card also allow me to run all of my favorite video games smoothly without any technical difficulties. It is a large computer and is a bit more heavier than I would've preferred, but overall that's something I'm willing to sacrifice to be able to have everything in one place. The only real grudge I have with it is the battery life. If you're not running anything particularly battery consuming (ie. video games) it usually can last a few hours. However, be prepared to watch your battery levels drop when you play even 5 minutes of your favorite PC game.Overall, if you're looking for a tablet-computer that can handle heavy loads and is a bit less pricey compared to it's Apple and Dell counterparts, this computer might just become your next best friend.","Microsoft Surface Laptop Studio - 14.4"" Touchscreen - Intel® Core™ i7 - 16GB Memory - 512GB SSD - Platinum","$1,590.00",reviews2.csv
5,5,cynthia ford,"July 29, 2022",4.0 out of 5 stars,I'll let you know in 4-years,So far so good.Starts college on 8/16/22 and already is stoked about the things he can and wants to do with this computer. He had a similiar version in High Scool but this is a major upgrade...,"Microsoft Surface Laptop Studio - 14.4"" Touchscreen - Intel® Core™ i7 - 16GB Memory - 512GB SSD - Platinum","$1,590.00",reviews2.csv
6,6,J. Graham,"April 7, 2022",5.0 out of 5 stars,Best laptop I’ve ever purchased!,"First of all: I am a tech junky and have bought a dozen, or more, portable computers over the years. I generally end up frustrated with poor screen quality, misrepresented battery stamina, poorly backlit (or not at all) keyboard, poor trackpad, or something else I didn’t know prior to purchase.I bought two. One for my wife, one for me. I chose the 32GB with 11th Gen Intel i7 CPU with independent NVIDIA GE Force 3050 RYX graphics card. This is one absolutely impressive computer after 5-days. Windows 11 takes a little getting used to. It’s not bad, just a little different. Eventually you have to upgrade so we’ll all have to switch at some point.Battery appears to last over 13-hours with screen as bright as it gets. It has zero lag switching apps. It seems much “lighter” than prior OS.It is a little heavy to be truly portable, but you could choose the 13” display instead of the 14.4”. I’m sure the long lasting battery is responsible for the overweight laptop.I will use it “in-dock” 85% of the time running two 35” monitors, multiple data hog financial streaming apps, desktop version of MS Outlook and a ton of browser windows tabs. With the quality and quantity of RAM I suspect it’ll be just fine, but I will update after a while operating that glut of functions.Concluding my rambling review, I love the MS Surface Studio 14.4” w 32GB and 1TB SSD. If I had to say something negative it’d be that the generic dock the claims to work with it does not work in my ZIP code. Pay up for the MS branded dock. Use quality cables and plug strips to get the most out of your Surface.Go ahead and buy yours!  You’ll love it as much as I do!","Microsoft Surface Laptop Studio - 14.4"" Touchscreen - Intel® Core™ i7 - 16GB Memory - 512GB SSD - Platinum","$1,590.00",reviews2.csv
7,7,Steven Harder,"April 13, 2022",5.0 out of 5 stars,Almost perfect,"I bought the Surface Laptop Studio along with the Acer ConceptD 7 Ezel in order to compare them. The color and contrast on the Acer were obviously much better, and the Slim Pen 2 gets jittery when drawing slowly/carefully. However, the Surface display gets much brighter, and writing/drawing on it feels much more natural, mostly because of the awkward aspect ratio on the Acer and a very noticeable gap between its display and digitizer. I had also anticipated that the three set positions for the screen on the Surface might compare poorly against the Acer's infinitely variable ""Ezel"", but it didn't end up bothering me at all. I tend to use the middle position, where the display sits between the keyboard and touchpad, even when I'm holding it in one arm and using it in portrait mode. For some reason it just works for me.The speakers on the Surface are very impressive. It's quite a bit louder than my MacBook Pro, though not quite as pleasant to watch movies on, since the display has less contrast and the audio isn't as full on the low-end. The Acer's speakers are a complete joke, but all of this is really a side note, since I wouldn't use either device for watching movies and I use studio monitors for audio. Really, my only complaint about the Surface is the stupid, stupid, stupid proprietary ""Surface Connect"" charging/docking port (don't waste your money on the dock, since there is no way to use it without continually charging the laptop and inevitably ruining your battery, ""kiosk mode"" notwithstanding). The fact that the Surface with $400 of accessories still costs $1200 less than the ConceptD certainly doesn't hurt.Ultimately, I returned the Acer and I have no regrets.","Microsoft Surface Laptop Studio - 14.4"" Touchscreen - Intel® Core™ i7 - 16GB Memory - 512GB SSD - Platinum","$1,590.00",reviews2.csv
8,8,Hunter Reviewsman,"April 21, 2022",4.0 out of 5 stars,Microsoft finally gets it right,"After many years and Surface devices that were underpowered, finally a laptop with that Surface quality and reasonable specs. However, it barely makes it, for the price I'd expect at least a 3060, not a 3050Ti. But it's good enough for heavy tasks like game development and is an all-in-one for content creation.","Microsoft Surface Laptop Studio - 14.4"" Touchscreen - Intel® Core™ i7 - 16GB Memory - 512GB SSD - Platinum","$1,590.00",reviews2.csv
9,9,Dylan S.,"June 2, 2022",5.0 out of 5 stars,My new workhorse.,"It's a wonderful computer and I can tell Microsoft has taken a lot of the lessons from the previous Surface laptops and applied them. The screens looks fantastic and works amazing in conjunction with the Surface Pen 2. Great build quality, and all-around very happy. I was hesitant about the notched body, but it really isn't much of a bother, and it allows for the fans to run super quietly/efficiently, so it works out for the better.","Microsoft Surface Laptop Studio - 14.4"" Touchscreen - Intel® Core™ i7 - 16GB Memory - 512GB SSD - Platinum","$1,590.00",reviews2.csv
10,10,Kirishiro Yamazaki-Triendl,"February 20, 2022",3.0 out of 5 stars,A machine suitable for studio usage with questionable quality control,"I have to say that this is the second Microsoft Surface product I have purchased over the course of four years. Previously I have a surface laptop 2 for my wife, and it seems not powerful enough to handle the school work she has to design for students. Everything looks vivid on the screen, and the aluminum chassis screams for supreme quality. However, that is not what you have expected. Within the first week, the first unit came up with a vertical green line on the screen. The troubleshooting steps provided by Microsoft are miserable. Ironically, feedbacks from the user communities are surprisingly good. (How the heck a tech giant failed to accomplish an entry level introduction to test their devices?)Amazon pushed us to visit Microsoft for RMA, which costs us $19.99 for shipping even it is their quality issue. I don’t understand why the shipping costs exist in the first place.The second unit seems to be alright after one month use. However, the USB C to display output seems not stable. It could be the issue with the chipset design.Overall, it is a 11th gen intel CPU, but only with 4 cores. If you really consider it as a “studio” machine, you are……. You need to look elsewhere!","Microsoft Surface Laptop Studio - 14.4"" Touchscreen - Intel® Core™ i7 - 16GB Memory - 512GB SSD - Platinum","$1,590.00",reviews2.csv
11,11,Anon,"January 20, 2022",4.0 out of 5 stars,"Hardware is good, windows 11 is not","Though a bit pricy, the hardware is pretty good. It can handle some midium weight gaming no problem; fast and stable while drawing (the pen is pretty good btw); the design is also very clean and good looking. It inherits all the same pros and cons of surface product line (good keyboard, bad IO. Seriously Microsoft, what's with the terrible IO?), with a significant drawback - Windows 11. It is buggy and lack features that I liked in Windows 10 (tablet mode, better start bar customization etc.)Overall 3.5/5. Would be a solid 4/5 without Windows 11.","Microsoft Surface Laptop Studio - 14.4"" Touchscreen - Intel® Core™ i7 - 16GB Memory - 512GB SSD - Platinum","$1,590.00",reviews2.csv
12,12,Amazon Customer,"June 21, 2022",5.0 out of 5 stars,Daughter heading back to school in the fall of 2022,Purchased this item for my daughter who lives in Colorado (too far away from me in Washington) and she's thrilled with it. Thank goodness.,"Microsoft Surface Laptop Studio - 14.4"" Touchscreen - Intel® Core™ i7 - 16GB Memory - 512GB SSD - Platinum","$1,590.00",reviews2.csv
13,13,Solomon T. Hutchinson,"January 18, 2022",5.0 out of 5 stars,Epic Laptop for Office + Photo Editing/Video Editing (and home Tablet Use)!,"Super happy with this laptop. I use it for some fairly heavy photo/video editing and as my daily/travel laptop. It functions perfectly as my daily work laptop (email, office suite, contracts, budgets, etc.), but has sufficient processing capacity and memory to support my photo/video editing. As a HUGE plus, the fact that this folds flat as a tablet has ensured that I pretty much never use my older iPad anymore as this replaces that device as well for home/couch use. In short, i've been super happy with this device and would recommend it to anyone. I'd also recommend pairing with the new Microsoft Dock 2 as it allows for connecting to all peripherals + multiple monitors. My only beef with the Surface Studio is that it has only  (2) USB 3 ports and (1) audio port (nothing else) which means you need a USB 3 hub for peripherals on the go (including card readers, etc.). All that said, its a very small complaint given the balance of the benefits/quality of the device.","Microsoft Surface Laptop Studio - 14.4"" Touchscreen - Intel® Core™ i7 - 16GB Memory - 512GB SSD - Platinum","$1,590.00",reviews2.csv
14,14,maria,"May 3, 2022",5.0 out of 5 stars,La mejor todo en uno tablet y laptop,Muy buena calidad de construcción es una linda máquina si quieres se la diferencia esta laptop es la adecuada tiene un diseño único los ventiladores no hacen ni ruido y súper rápida,"Microsoft Surface Laptop Studio - 14.4"" Touchscreen - Intel® Core™ i7 - 16GB Memory - 512GB SSD - Platinum","$1,590.00",reviews2.csv
15,15,Rocky Smith,"March 19, 2022",5.0 out of 5 stars,,,"Microsoft Surface Laptop Studio - 14.4"" Touchscreen - Intel® Core™ i7 - 16GB Memory - 512GB SSD - Platinum","$1,590.00",reviews2.csv
16,16,Elin Peña,"December 26, 2021",5.0 out of 5 stars,Love the innovation,"This is the best Windows laptop out right now. Perfect keyboard, awesome screen, innovative and useful. My only request to Microsoft is to make this thing more powerful next time. It is not a slouch, but they definitely skimmed on the chip and user upgradability which is what I dislike(d) most about Apple especially pre-M1.","Microsoft Surface Laptop Studio - 14.4"" Touchscreen - Intel® Core™ i7 - 16GB Memory - 512GB SSD - Platinum","$1,590.00",reviews2.csv
17,17,Anton,"March 12, 2022",1.0 out of 5 stars,La mejor laptop con Windows que he probado,"He usado diferentes Dell XPS, Asus, HP, entre otros equipos. De todo lo que he probado, éste es por mucho el mejor PC que he tenido el placer de usar. Su pantalla táctil está aún por debajo de una pantalla táctil de un móvil o una tablet, la experiencia de uso con el lápiz no supera la experiencia de Samsung con el Galaxy Note. Sin embargo, como PC es suficiente para las tareas que requieren lo mejor de ambos mundos, PC y tablet. Eso es algo que no se consigue con ningún equipo excepto este.","Microsoft Surface Laptop Studio - 14.4"" Touchscreen - Intel® Core™ i7 - 16GB Memory - 512GB SSD - Platinum","$1,590.00",reviews2.csv
18,18,CHEN,"November 7, 2021",4.0 out of 5 stars,,,"Microsoft Surface Laptop Studio - 14.4"" Touchscreen - Intel® Core™ i7 - 16GB Memory - 512GB SSD - Platinum","$1,590.00",reviews2.csv
19,19,Edimarcos,"November 28, 2021",3.0 out of 5 stars,Touchpad is very disappointing,"My unit has weird behavior of the touchpad. When haptic feedback works it sounds like double click. Sometimes after waking up from sleep a very light touch would activate haptic feedback. Only after sometime this issue goes away. Unfortunately, I have to send it back. Too bad that Amazon doesn't provide a replacement :(UPDATE:I checked unit in Best Buy and it has absolutely same sensitivity issue. It doesn't have double clicking sound when I press though. I'd say that initially you going to be satisfied with this product but at some point you'll start noticing some issues such as:- Sometimes pointer would jump back to a previous position when you press touchpad. It looks like a software glitch, but over course of 6 months it wasn't addressed  (you can search on Reddit about other people reporting this issue).- You'll notice sometimes after pulling laptop out from a backpack touchpad becomes very sensitive. You won't be able to figure for a long time what's going on, but eventually you'll find out that putting laptop to sleep and flipping it upside down for 10 seconds reproduces issue. Weird, huh?- Eventually, in tablet mode you'll find out when you press on the screen near one of the edges it moves and slightly hits laptop's base which produces annoying sound. That happens because display is slightly bent in the middle on that side. You'll take a ruler to figure if that's true and you'll find that not only that side is bent/bowed but all sides of display aren't straight. It might be normal though but I'm not sure if it should be this way. I see that other laptops I own have some sort of curvature, but I never noticed it because that laptop do not have touch displays.If you decide to buy this laptop then you should lower your expectations below MacBook Pro (I own 2019). Just put its quality at the level of all other laptops out there cuz it's neither better nor worse.Keyboard is good though :)","Microsoft Surface Laptop Studio - 14.4"" Touchscreen - Intel® Core™ i7 - 16GB Memory - 512GB SSD - Platinum","$1,590.00",reviews2.csv
20,20,JBSmoove2,"August 7, 2022",1.0 out of 5 stars,Perfect for about 20 days.  Then it started to buzz.,"This feels like, and looks like a premium product.  I think that MS is on to something with this design.  However, after about 1/2 a month the thing started buzzing, sizzling, and popping like something out of a roadside diner.  Not certain why, but every power source I tried, only caused a loud whining sound to emit from the computer, and for the amount of money that MS charges for this machine, that's not acceptable.This wasn't the case when I first took it out of the box, but I can't sit in a room with a computer making that sort of noise.  I was worried that the buzzing/sizzling/popping was just the start of a cascading series of failures so back it went.","Microsoft Surface Laptop Studio - 14.4"" Touchscreen - Intel® Core™ i7 - 16GB Memory - 512GB SSD - Platinum","$1,590.00",reviews2.csv
21,21,joe ,"March 20, 2022",5.0 out of 5 stars,👍🏻,Luv it,"Microsoft Surface Laptop Studio - 14.4"" Touchscreen - Intel® Core™ i7 - 16GB Memory - 512GB SSD - Platinum","$1,590.00",reviews2.csv
22,22,Lonelone Hong,"January 24, 2022",5.0 out of 5 stars,Super fast delivery from US to Taiwan!,Excellent laptop quality! Super fast delivery from US to Taiwan!,"Microsoft Surface Laptop Studio - 14.4"" Touchscreen - Intel® Core™ i7 - 16GB Memory - 512GB SSD - Platinum","$1,590.00",reviews2.csv
23,23,Michael R.,"August 26, 2022",1.0 out of 5 stars,I love this computer,"I love this computer, but amazon sent me a different laptop, not the one I bought. They sent me a cheaper computer. I had to return and buy it directly from the Microsoft store. In 2 days it was on my hands. The correct model. no complaints about the Microsoft store service, but amazon was terrible bad, just made me lose my time.","Microsoft Surface Laptop Studio - 14.4"" Touchscreen - Intel® Core™ i7 - 16GB Memory - 512GB SSD - Platinum","$1,590.00",reviews2.csv
24,24,David,"December 23, 2021",5.0 out of 5 stars,Our Daughter loves her new surface it is powerful enough to run any of her graphic design programs.,Perfect balance of power and style.,"Microsoft Surface Laptop Studio - 14.4"" Touchscreen - Intel® Core™ i7 - 16GB Memory - 512GB SSD - Platinum","$1,590.00",reviews2.csv
25,25,Amazon Customer,"July 3, 2022",1.0 out of 5 stars,Charger did not work right out of the box.,"My daughter thought her computer would not hold a charge upon arrival. Discovered that it was only a faulty charger! Contacted the company for replacement and was simply told to contact Microsoft. After spending over $3,000 dollars on a computer and pen, I honestly thought they would be more helpful. It has been over 2 weeks and I we are still without a charger. Too bad this was not a direct Amazon purchase as Amazon Customer service is top-notch....:(","Microsoft Surface Laptop Studio - 14.4"" Touchscreen - Intel® Core™ i7 - 16GB Memory - 512GB SSD - Platinum","$1,590.00",reviews2.csv
26,26,Swapna dinesh babu,"January 11, 2022",1.0 out of 5 stars,Returned after 3 days,Returned after 3 days as the screen went black. it could be a piece specific problem. but its heavier for such slim look,"Microsoft Surface Laptop Studio - 14.4"" Touchscreen - Intel® Core™ i7 - 16GB Memory - 512GB SSD - Platinum","$1,590.00",reviews2.csv
27,27,Brian Asquith,"April 10, 2022",5.0 out of 5 stars,Solid - a great alternative to Surface Pro and improves upon the Surfacebook - pleasure to use.,"I bought the Laptop Studio (SLS) to create digital art on a Windows system with the option to use for std home/work tasks.  I initially bought the Surface Pro 8 but the detachable keyboard and kickstand felt flimsy/awkward - the solidity of the SLS fills the niche between the Pro and the Surfacebook.It's a robust device - solid design, with MS addressing the shortcomings of the Surfacebook (hinge, detachable tablet, top heaviness) with the interesting folding design to turn the SLS ""laptop"" into a ""tablet"".The SCREEN is great, but while on paper the Pro seems to only have a slightly higher resolution, the Pro is noticeably higher in actuality.  The 14.4"" screen offers a lot of real estate, excellent for digital art - note it is also very reflective/glossy.The SLIM PEN is excellent - the haptic feedback gives an improved handling sensation compared with the plastic nib on glass typical of other systems - artists definitely it a try, it might be a gamechanger for you.The SPEAKERS do a great job - mostly listen to EDM, and while the speaker size limits the fullness of the bass, I've listened to music on the SLS for 12+hrs without aural fatigue.KEYBOARD and TRACKPAD both function well - touch typing is well accommodated.Reviews I read prior to purchase were largely written at the time of release, Oct 2021, many complained that the PRICE was too high.  MS has since reduced the price ($1800's for i7, 16GB RAM, 512 GB SSD, NVIDIA GeForce Rx), which somewhat mitigates the complaints.  This SLS configuration is also 4lbs, which isn't light!The one design issue I have is the COOLING VENTS exhaust to the front of the laptop (unlike every other laptop I've used) - it feels weird having hot air blowing over your hands/wrists and the front of the laptop can get quite warm.  Also, the SLS would surely look excellent in black, but currently only platinum is available (maybe as a result of the sliding screen would scratch up the black surface).I've largely used the SLS plugged-in, but from the little use of the battery, it does seem that the battery life is mediocre - brightness and setting to screen refresh 60Hz helps matters.From a week or so of use, it is an enjoyable experience - it has a couple of shortcomings but IMHO it is the best device out there in the Surface line of devices.","Microsoft Surface Laptop Studio - 14.4"" Touchscreen - Intel® Core™ i7 - 16GB Memory - 512GB SSD - Platinum","$1,590.00",reviews2.csv
28,28,Michael J.,"March 24, 2022",5.0 out of 5 stars,Best Laptop I have owned.  I am a retired internet engineer and developer and this device is best!,"I am a retired internet engineer and developer and this device is the best!  I have a Samsung pro 360 also and the Surface studio blows it away.  I have owned hundreds of laptops from Compaq in the 1980's to Surface laptop 3.  The surface studio is perfect for developers, engineers, artists, and home computing.  Very sturdy, excellent display, very fast, and the perfect size for all modes including tablet mode.  Great for presentations.  I highly recommend the surface studio laptop.  I also own a MacBook Pro 16 and am planning to sell it.  Apple OSX is very buggy, Support bad, and a very heavy (old Technology) laptop.","Microsoft Surface Laptop Studio - 14.4"" Touchscreen - Intel® Core™ i7 - 16GB Memory - 512GB SSD - Platinum","$1,590.00",reviews2.csv
29,29,J Lay,"March 8, 2022",3.0 out of 5 stars,Beware of additional costs,"Hardware is great.  But it's bonkers to me that you spend over $2k on a laptop FROM MICROSOFT and it doesn't come with office applications.  Google applications are free on any device.  Why does Microsoft charge $7/month to use their software even on their own hardware?Also, the stylus made for this laptop is sold separately and costs another $120.It's unfortunate that they created such a great piece of hardware only to feel like a Chromebook knockoff because they can't include software.  I wish Microsoft would go back to being a great software company to go with their hardware.","Microsoft Surface Laptop Studio - 14.4"" Touchscreen - Intel® Core™ i7 - 16GB Memory - 512GB SSD - Platinum","$1,590.00",reviews2.csv
30,30,Jean,"July 17, 2022",2.0 out of 5 stars,potential defects,"I bought this laptop in November of 2021. About a month or so later I noticed the screen was defective. The screen would glitch and get lines through it. I had to send it to the manufacturer twice for repairs, and it came back with cosmetic issues caused by those repairs ( dents from opening the device). I don't feel these are issues anyone should be dealing with at this price point. They should have provided me with a new device rather than opening me up to the potential of dealing with additional issues. Consider looking for other options if possible.","Microsoft Surface Laptop Studio - 14.4"" Touchscreen - Intel® Core™ i7 - 16GB Memory - 512GB SSD - Platinum","$1,590.00",reviews2.csv
31,31,CurlsCoilsStef,"February 14, 2022",3.0 out of 5 stars,Great Surface,"The overall experience is great, there are some glitches, I think it’s because I purchased this as one of the first models.  The battery life could be better and I wish there were case options with the device but it’s a good experience.","Microsoft Surface Laptop Studio - 14.4"" Touchscreen - Intel® Core™ i7 - 16GB Memory - 512GB SSD - Platinum","$1,590.00",reviews2.csv
32,32,Ernesto De Luca,"March 7, 2022",5.0 out of 5 stars,EXCELENT,EXCELENTE EQUIPO.,"Microsoft Surface Laptop Studio - 14.4"" Touchscreen - Intel® Core™ i7 - 16GB Memory - 512GB SSD - Platinum","$1,590.00",reviews2.csv
33,33,Consumer,"May 15, 2022",2.0 out of 5 stars,Look at all the features before you buy,"I almost bought the surface. I’m glad that I didn’t when I really did the research. I see how Microsoft is trying to create Apple knock offs with Windows 11 and now the Surface. Do you really want to spend $3,000 on a laptop that you can’t attach a USB to without a dongle or Surface docking station? I ended up finding a computer more advanced $1,000 cheaper. Also, I can attach 3 USB without a dongle or docking station. I would be very skeptical about Microsoft hardware and support.","Microsoft Surface Laptop Studio - 14.4"" Touchscreen - Intel® Core™ i7 - 16GB Memory - 512GB SSD - Platinum","$1,590.00",reviews2.csv
34,34,Viper,"January 7, 2022",5.0 out of 5 stars,Great convertible laoptop,"Outstanding build quality, seems bulky but isn't in person. Amazon screen, also seems like it would be fragile, but is built well.","Microsoft Surface Laptop Studio - 14.4"" Touchscreen - Intel® Core™ i7 - 16GB Memory - 512GB SSD - Platinum","$1,590.00",reviews2.csv
35,35,Enrique Beracasa,"April 19, 2022",2.0 out of 5 stars,"Muy decepcionado con esta compra, fue una mala inversión","Mi máquina es una Surface Laptop Studio i7+16GB+512GB comprada en octubre 2021 directamente a Microsoft.Estoy sumamente decepcionado con ella.Reconozco que la pantalla es muy agradable (aunque la resolución no sea excepcional), el teclado también. El panel táctil (trackpad) deja un poco que desear en cuanto a tacto y respuesta, lo alterno con un mouse inalámbrico Microsoft.Los aspectos negativos son varios:- El peso: es un ladrillo, excesivamente pesado, no se entiende. No es agradable para viajar, ni para moverlo de sitio.- Se recalienta demasiado, a pesar del diseño de evacuación del calor que tiene, se pone muy caliente al tacto.- El sonido no es nada excepcional, los parlantes están disimulados debajo del teclado y creo que ello disminuye su eficiencia. Existen soluciones mejores en el mercado.- Lo peor: ¡la batería no dura! Microsoft anuncia un día de trabajo, en lo personal se me pone en modo de ""ahorro de batería"" después de unas 5 a 6 horas de uso normal (navegación Internet, mails, Word, Excel, WhatsApp, nada fuera de lo normal).Por el precio que pagué me siento engañado y muy frustrado. Hay mejores opciones en el mercado.Recomiendo a quién lo vaya a comprar que lo reflexione bien antes de invertir tanto dinero.","Microsoft Surface Laptop Studio - 14.4"" Touchscreen - Intel® Core™ i7 - 16GB Memory - 512GB SSD - Platinum","$1,590.00",reviews2.csv
36,36,JackOfAllTrades,"April 10, 2022",2.0 out of 5 stars,,,"Microsoft Surface Laptop Studio - 14.4"" Touchscreen - Intel® Core™ i7 - 16GB Memory - 512GB SSD - Platinum","$1,590.00",reviews2.csv
37,37,Chris,"November 20, 2021",5.0 out of 5 stars,"Unreliable hardware, no international support, slow processor","This is my third Surface device from Microsoft, and I had very, very good luck with SP4 and SP6). And so, I purchased the i7 32GB RAM 2TB option. Having the ability to fold and rotate the screen to portrait mode really helped with certain types of data displays— that was great! That it was equipped with a somewhat dated i7 processor wasn’t a serious performance issue, as having a fast SSD and lots of RAM makes up for the somewhat slower/older i7 CPU that this is equipped with. However, the Surface Studio Laptop just lasted 4 months before the display failed suddenly and completely while on a work trip from the US to the UK. It seems that, while rare, hardware failures can happen with any computer. On a related note, I had a hardware failure with the SP4 when it was fairly new, and that was sorted quickly by Microsoft. And so, I had high hopes for a solution while I was traveling internationally for work.Unfortunately, I found out that these devices are apparently limited to support from the country you bought it from— and so, if you are not working internationally then likely not an issue for you. But if you to travel internationally for work, it may present a problem (even if you purchase the premium Microsoft support/warranty). Apparently, the UK does not support US purchased Microsoft devices (though they were really very polite about it, I was out of luck). And so, I will be borrowing customer’s computers to do demos until I can return to the US to have my nearly-new Surface Laptop Studio replaced with a refurbished one (Microsoft replacements under warranty are often refurbished units).","Microsoft Surface Laptop Studio - 14.4"" Touchscreen - Intel® Core™ i7 - 16GB Memory - 512GB SSD - Platinum","$1,590.00",reviews2.csv
38,38,Barney Hughes,"December 15, 2021",1.0 out of 5 stars,Amazing for Creatives,"One of my design friends was surprised I didn't go with a Mac considering they have more horse power.First this computer is no slouch, it's super fast. For me and my design work, all the power in the world doesn't mean a thing if the form doesn't meet function.In a quick motion, I can go from laptop to canvas getting my ideas down as soon as inspiration strikes.Someone mentioned outdated drivers. I'm not sure what they mean, new drivers (studio and gaming) are available on Nvidia's website.Best laptop I've ever had the pleasure creating on. Can't recommend it enough.","Microsoft Surface Laptop Studio - 14.4"" Touchscreen - Intel® Core™ i7 - 16GB Memory - 512GB SSD - Platinum","$1,590.00",reviews2.csv
39,39,Christopher,"October 20, 2021",4.0 out of 5 stars,ZERO CUSTOMER SERVICE,"If you have a problem, or there is a Microsoft glitch , it's not a Microsoft Problem it's your problem, you are on your own. Purchased this Studio four weeks ago, everyday another glitch. Unable to complete setup. Windows 11 has multiple problems; they upgraded last night, disabled my keyboard. It is exactly what you would expect  from Microsoft. If you buy at Costco, the return window is 90 days.","Microsoft Surface Laptop Studio - 14.4"" Touchscreen - Intel® Core™ i7 - 16GB Memory - 512GB SSD - Platinum","$1,590.00",reviews2.csv
0,0,Mark Twain,"August 18, 2022",5.0 out of 5 stars,Best of the Best,Always worth the price to me. This is the 2nd one that I have owned.,"Microsoft Surface Pro 7 – 12.3"" Touch-Screen - 10th Gen Intel Core i7 - 16GB Memory – 1TB SSD – Platinum","$2,300.00",reviews3.csv
1,1,Amazon Customer,"October 2, 2021",4.0 out of 5 stars,Replaced my laptop and ipad,"I use this as my go to school/work laptop, as well as a drawing display. For both the surface works well, switching between modes is flawless and the pen is very responsive. I got the matte black one, and while i like the color it does chip easily, with light usage there is some chips in the paint but that is to be a expected with matte colors, they just don't hold up as well. I would not recommend getting matte black for a child or if you are a heavy user. Another thing is that the batter doesn’t last long when using the surface continuously even when on battery saver, I'm a student so there are times where i could be using it for hours at a time, pretty much after 4 hours I’ll have to plug it in. Which leads me to the charger itself, the connector is magnet based and not a real port so to speak, so its very weak. If you’re like me and you like to use laptops on the couch or in bed its going to constantly come unplugged from shifting and movement. Its very annoying i wish it was just a normal charging port. The battery and charging port are the main reasons i rate this 4/5 stars, the decision to get matte black was on me so ill take that L, but over all i do like this laptop/tablet. I don’t use this for gaming so I don’t know how it holds up there, but i cant imagine having steam, discord, and whatever other apps open and having it run just as well as a dedicated desktop, this is more of a light work laptop. As i said before i do use this for drawing and for that it does hold up well. I typically have a few chrome tabs open and a large canvas while drawing (5600x6000px 600dpi) and even when i get up to 40 layers i don't experience lag. And unless you’ve got eagle eyes, you wont notice any delay from the pen, unless you’ve got some high stabilization settings. If you’re looking to upgrade your laptop or looking to consolidate your tech, this is a great product. This totally killed my need for my ipad and runs way better than my old 2017 laptop, so much so that i ended up selling both of them.Some notes:- the pen is sold separately but i do recommend getting it if you plan on drawing or using the surface to write notes.- if you plan on getting a keyboard with it I recommend the brydge surface wireless keyboard, the hinges are strong and really make the surface feel like a laptop","Microsoft Surface Pro 7 – 12.3"" Touch-Screen - 10th Gen Intel Core i7 - 16GB Memory – 1TB SSD – Platinum","$2,300.00",reviews3.csv
2,2,Stephen C. Goetz,"August 24, 2022",5.0 out of 5 stars,Very Nice,Better than I expected!,"Microsoft Surface Pro 7 – 12.3"" Touch-Screen - 10th Gen Intel Core i7 - 16GB Memory – 1TB SSD – Platinum","$2,300.00",reviews3.csv
