,Unnamed: 0,Customer_Name,Date,Ratings,Review_Title,Reviews,Product_name,Price,sourcefilename
37,37,Eclectic Me,"November 9, 2015",1.0 out of 5 stars,"Great initially, useless after 90 days","Like many of the other reviews, the machine is a beast......when it works. Granted, I did get my warranty out of it, only for it starting to fail after. I also know computers do not last long (based on ever increasing technology), but I should have gotten more than a year out of this one. The main issue I see out of this computer as being the culprit is the design flaw. I have replaced the fan twice because the back is flimsy, and it kept bending the fan. After the third time, the extremely fragile components were basically falling apart (the ribbon and it's connectors). This review has nothing to do with the seller, just the company itself, and I doubt I will be buying another Toshiba anytime soon (if ever). I am not a professional computer technician, but I have fixed plenty in my day. One could say that I was too rough when opening the computer to replace the fan, but I did fix it fine the first two times. It really boils down to cheap parts and a bad design. I hate giving bad reviews, but in this case, I really think Toshiba needs to build better products.","Toshiba Flagship 2-in-1 Convertible Tablet UltraBook 15.6"" Touchscreen Laptop P55W-B5318 - Intel Core i7-4510U - 12GB DDR3L Ram Memory - 256GB SSD Solid State Drive Satin Gold",$449.00,reviews10.csv
38,38,James C Chen,"July 23, 2015",1.0 out of 5 stars,This is by far the worst purchase I have every made on Amazon,"It is ironic justice that before purchasing this laptop, I have read through negative reviews and thought to myself ""these people just don't know how to updated the drivers, I should be just fine."" Yes, lesson learned, it did quack like a duck.When I bought the laptop 8 months ago, I really liked it and thought I would be pleased with it. Unfortunately, it turned into the worst experience ever (like when you feel like smashing things). Many keys randomly stop working and I still have not found any solution to it. I tried online forums, reloading drivers and anything else imaginable. No luck. I even opened the laptop to confirm that the printed connector is properly connected--it was.Before then, I noticed that keyboard some times works when my palm does not touch the aluminum cover. Occasionally, when touching the metal cover, there is a ""feel of electricity."" (when the charger is connected) Also, the power button is located in such a unfortunate place that I do not remember how many times I hibernated the laptop when picking it up. The keys randomly not working was the last straw for me.","Toshiba Flagship 2-in-1 Convertible Tablet UltraBook 15.6"" Touchscreen Laptop P55W-B5318 - Intel Core i7-4510U - 12GB DDR3L Ram Memory - 256GB SSD Solid State Drive Satin Gold",$449.00,reviews10.csv
39,39,Leonard Shelby,"October 29, 2015",1.0 out of 5 stars,Ghost touches.  Defective machine.,"Very decent computer for the price. Very decent quality too. Toshiba customer service leaves something to be desired if you need help - That has not stopped me from buying Toshiba over and over in the past 15 years for kid computers (eg games), replacement work computers (I have a computer abusive and intense job - speed matters).I would rec with any laptop to buy the SquareTrade/ or some like extended warrantee so that you can just get the darn thing fixed if you happen to beat it up - without having to worry if you are still under the manufacturer's warrantee. I have found that Toshiba's hold up pretty well considering the abuse I give laptops though, and are nice for memory, speed and size. The screen quality is excellent.","Toshiba Flagship 2-in-1 Convertible Tablet UltraBook 15.6"" Touchscreen Laptop P55W-B5318 - Intel Core i7-4510U - 12GB DDR3L Ram Memory - 256GB SSD Solid State Drive Satin Gold",$449.00,reviews10.csv
40,40,Louis Contento,"July 20, 2015",5.0 out of 5 stars,Amazing laptop,I love this laptop so nice and easy to use a lot of people were saying that they had problems with the wifi card. I personally think that is because they are not using the 5g or AC band they are using the N band i have had no problems at all with slow Internet anywhere. I love how quick the laptop starts up and all the systems run very fast. The speakers on it are wonderful and have perfect clarity at all volume levels. The graphics are great and every thing looks good the computer isnt all that bright tho but overall not bad. I love having the ability to use it as a large book in tablet mode its good for reading textbooks on.,"Toshiba Flagship 2-in-1 Convertible Tablet UltraBook 15.6"" Touchscreen Laptop P55W-B5318 - Intel Core i7-4510U - 12GB DDR3L Ram Memory - 256GB SSD Solid State Drive Satin Gold",$449.00,reviews10.csv
41,41,MR S ELSEY,"August 26, 2015",1.0 out of 5 stars,AVOID THIS SELLER!!! DEFECTIVE MERCHANDISE!!!!,"I loved this machine for the first few months I had it then the touch screen started getting ""Ghost Touches"" and randomly placing the cursor in the middle of the text field as I was trying to compose e-mail etc. Now the really fun issue is the cooling fan started making noise and has completely gone out to where the computer throws an alert message to shut it down and return it to toshiba for immediate repair and then powers itself off. So now I am dealing with Toshiba directly as Amazon can't or won't replace the item. The problem is this machine is full of my client's sensitive and confidential information and I cannot keep the machine powered up long enough to delete it. The Seller is absolutely worthless and will not even bother responding to your emails and from what amazon customer service has told me, they have a disconnected phone number. AVOID THIS SELLER AT ALL COST","Toshiba Flagship 2-in-1 Convertible Tablet UltraBook 15.6"" Touchscreen Laptop P55W-B5318 - Intel Core i7-4510U - 12GB DDR3L Ram Memory - 256GB SSD Solid State Drive Satin Gold",$449.00,reviews10.csv
42,42,Jason Bogle,"June 15, 2015",5.0 out of 5 stars,I am a developer (currently working mainly with Java) and this laptop has done great for me so far,"This laptop is everything you expect.I am a developer (currently working mainly with Java) and this laptop has done great for me so far.The screen i very nice, clear and vibrant. Haven't noticed any smudges on it yet from using the touch screen. I like reading from the Kindle app on it with it in the ""Audience Mode"" (where it is flipped sitting on the keyboard). That's also good for using Bluestacks (Android emulator) and some of the free games in the Windows Store.I am not much of a PC gamer though, so I cannot say how well it works for games that require a lot of resources.I would definitely recommend this to a friend.","Toshiba Flagship 2-in-1 Convertible Tablet UltraBook 15.6"" Touchscreen Laptop P55W-B5318 - Intel Core i7-4510U - 12GB DDR3L Ram Memory - 256GB SSD Solid State Drive Satin Gold",$449.00,reviews10.csv
43,43,Christine C,"January 14, 2021",2.0 out of 5 stars,Touch screen,This would be a nice computer but it will not charge. Can only be used if plugged in. Doesn't have a removable battery. Honestly I am about to return it.,"Toshiba Flagship 2-in-1 Convertible Tablet UltraBook 15.6"" Touchscreen Laptop P55W-B5318 - Intel Core i7-4510U - 12GB DDR3L Ram Memory - 256GB SSD Solid State Drive Satin Gold",$449.00,reviews10.csv
44,44,Frank,"March 15, 2019",2.0 out of 5 stars,Screen de-laminates with bubbles,"Not a bad laptop. I got the 16"" and it is a bit large and heavy for frequent toting. My main dissatisfaction is with the screen. When new the screen had a clear crisp deep color that was a pleasure to use. However after a year or so of moderate use, the screen has developed bubbles around the edges and appears to be separating into layers. Not so pleasant to use anymore.","Toshiba Flagship 2-in-1 Convertible Tablet UltraBook 15.6"" Touchscreen Laptop P55W-B5318 - Intel Core i7-4510U - 12GB DDR3L Ram Memory - 256GB SSD Solid State Drive Satin Gold",$449.00,reviews10.csv
45,45,Remy Martin,"July 5, 2015",3.0 out of 5 stars,Defective on arrival.,"I just receive my laptop and was impress about speed and technical options it was offered.The negative is........construction.Touch pad sticks and makes screeching noise when you depress,caps locks button you have to depress multiple times to make it work,back lid of the screen uneven.I will return this laptop and try to reorder another one.","Toshiba Flagship 2-in-1 Convertible Tablet UltraBook 15.6"" Touchscreen Laptop P55W-B5318 - Intel Core i7-4510U - 12GB DDR3L Ram Memory - 256GB SSD Solid State Drive Satin Gold",$449.00,reviews10.csv
46,46,James W.,"February 21, 2015",4.0 out of 5 stars,Great computer just wished they would have checked out the ...,Great computer just wished they would have checked out the unit before shipping when I got it the battery was bad and needed replaced and in this unit the battery is hard wired into the computer. I chose to send it to Toshiba for replacement instead of back to the where I purchased it because of time involved the only problem with that was my one time replacement warranty for the battery is used up.,"Toshiba Flagship 2-in-1 Convertible Tablet UltraBook 15.6"" Touchscreen Laptop P55W-B5318 - Intel Core i7-4510U - 12GB DDR3L Ram Memory - 256GB SSD Solid State Drive Satin Gold",$449.00,reviews10.csv
47,47,John Jeffrey,"June 26, 2015",3.0 out of 5 stars,Try other brands first,Works great if power button actually turns it on. Toshiba customer service provides no customer service and accuses you of damaging product instantly without listening to you. Recommend other manufacturer. If you get lucky with this though and there is no defective parts it is a great laptop.,"Toshiba Flagship 2-in-1 Convertible Tablet UltraBook 15.6"" Touchscreen Laptop P55W-B5318 - Intel Core i7-4510U - 12GB DDR3L Ram Memory - 256GB SSD Solid State Drive Satin Gold",$449.00,reviews10.csv
48,48,Alex,"April 4, 2016",1.0 out of 5 stars,Buyer beware!,"EDIT: July 19, 2016:After sending in the keyboard for repair, I received it back and it still didn't work! So I sent it in for repair again, and it has taken over a week because it is still ""waiting for parts!"" I am extremely displeased with this computer and appalled that Toshiba, a company I thought I liked, would sell such a bad computer and have such egregious customer service. DO NOT BUY.This item worked very well for some time. However, the keyboard stopped working after only three months. I contacted Toshiba,who repaired the unit for a $30 shipping fee. To me, it seems ridiculous that I must pay $30 to fix a manufacturer defect. Except just one month later, it stopped working again! Very displeased at the support I have received from Toshiba.","Toshiba Flagship 2-in-1 Convertible Tablet UltraBook 15.6"" Touchscreen Laptop P55W-B5318 - Intel Core i7-4510U - 12GB DDR3L Ram Memory - 256GB SSD Solid State Drive Satin Gold",$449.00,reviews10.csv
49,49,docman,"June 30, 2015",4.0 out of 5 stars,Minor Quirks with stiff space bar and wi-fi signal.,"Good laptop, but minor quirks. The spacebar is little sticky and annoying. Screen and built are good. Occasionally wi-fi signals can drop but it is not frequent. Overall a good laptop, wish keys were little more sensitive and wi-fi signal was more stable. One more thingI have noticed is that if I move away from the router the signals are weaker than what my older laptop used to catch!!!.","Toshiba Flagship 2-in-1 Convertible Tablet UltraBook 15.6"" Touchscreen Laptop P55W-B5318 - Intel Core i7-4510U - 12GB DDR3L Ram Memory - 256GB SSD Solid State Drive Satin Gold",$449.00,reviews10.csv
0,0,Jamie,"December 27, 2013",5.0 out of 5 stars,"Just replaced my old macbook, great for daily use & handles the adobe suite like a pro","I have now owned this computer for over six months and can honestly saw what a great, portable and powerful product this device is. It's great for those who want a tablet but don't want the limited operating system. Here you get a full-functioning laptop with a decent sized touch screen (with amazing resolution) that folds down. It is bulky if you're comparing it to a tablet - but considering you're getting a very solid and full-functioning device, I really have no complaints and it's heaps lighter than my old macbook from 5 years ago. And considering it's capabilities, the price is very reasonable.My biggest fear with this device was the exposed screen, but I have no scratches or any sort of wear on the screen and it's super easy to clean. I just use my glasses cloth every couple weeks - as long as your fingers aren't greasy or anything from food or lotion, fingerprints are never really an issue. Back in summer I found the glare on the screen hard to use the computer sometimes in the bright sun, but nothing a shady spot didn't solve!I'll admit, I was skeptical of Windows 8 when it first came out, but I was fortunate enough to have a legit Microsoft employee show me all the features and how to utilize the operating the tile screen. I still am on the desktop 80% of the time, but there are some neat apps and shortcuts you can create on the desktop. It's also pretty fun to customize. But I really have grown to like Windows 8 (so long as you have a touch screen!). I'd recommend just watching some free demo videos and you'll be set. I really love splitting the screen between apps and using the sides to swipe in different functions and menus. It really becomes habitual once you get use to it and now I even go nuts when I'm not on a touch screen!Also, I haven't contracted a single viruses so far and took off Norton first thing (Norton really sucks up a lot of your computers resources, I suggest most people should just thoroughly uninstall it. Though they don't make it easy.) - and that's with being an avid download-er. I actually had a really annoying virus on my mac before that was horrendous to remove, so please don't fall for that myth that only PC's get viruses!The only real downsides I've encountered,-the hard drive has very limited space for my photography & design needs, but I just bought a 1tb passport hard drive with USB3 and I'm set. It is solid state, which really helps make the computer faster and more responsive, but the lack of internal space does bum me out sometimes.-Thought it's not a big deal for me, I know some people like to carry extra batteries and change them if they can't plug in their device. This has a relatively lower batter for today's standards (I can still get a good 4-5+ hours,even while skyping & editing photos) and doesn't allow you to remove your battery. Again, probably not a huge deal for most people, but just a warning to those who do like having back-up batteries.-The only thing my old macbook has going against this device it it's ability to pick up weaker WiFi signals. While it's often not a huge problem, if you're in a weaker WiFi zone, this computer will not want to connect sometimes. Once there is a connection though, it's great. I've mostly only encountered this while trying to access open networks while not in their respected buildings. I probably wouldn't consider this a huge deal, though I've noticed my mac picks up those signals without trouble, but the internet itself does tend to lag a lot.Overall though, I'm soon going back to school and I know I found the perfect device to do my work on and records lectures with (there's two cameras! One facing you and the other on the back of the screen). I carry my computer with me everywhere, so the portability of this device is great. I've had no problems with hardware or software malfunctioning. It's fast, very responsive and surprisingly powerful for it's tiny size! It also has a very slick design that is stunning and tough!I would definitely recommend it for someone wanting a portable, multipurpose device that's got the latest technology while still spending less than a mac! I was initially going to buy a macbook pro but just couldn't make it past the checkout with that price, ultimately I took the lunge and bought this. Never regretted it once. Enjoy!",Toshiba Satellite U925T-S2120 12.5-Inch Convertible 2 in 1 Touchscreen Ultrabook (Midnight Brown in Soft Touch Body),$675.00,reviews11.csv
1,1,Amazon Customer,"July 26, 2013",5.0 out of 5 stars,Exactly what we were looking for,"Perfect form factor for my wife and I.For the record, I am a fan of Windows 8.  I upgraded my desktop to Windows 8 and had no issues using it.  After using Windows 8 with this machine, I like it even better.  Using this in tablet, laptop and tablet/laptop mode has been a pleasure.I looked and read about many of the new Windows 8 hybrids/tablets.  I really wanted to like the other options, but needed the laptop mode that this unit provides and didn't want to spend north of $1K to meet our needs.  I came across this unit at a local store and was marked (supposedly by mistake) as a similar price as the one on Amazon, but they didn't want to honor their price so I bought it here.I bought this machine primarily for my wife to replace my old HP laptop that died.  I set the machine up using only the touchscreen...didn't even slide out the keyboard.  My wife loves it and I even caught myself picking it up and using it more than her at first.Pros:- Has SSD hard drive.  FAST.  Starts up, sleeps, resumes, starts applications faster than my beast desktop (going to upgrade that to a SSD!)- Cool.  It doesn't get very hot like normal laptops with traditional hard drives (could be the integrated video card as well)- Small and light enough to be portable, yet large enough that we aren't squinting at the screen and wishing for a larger screen.- Battery life.  This machine seems to last a good 4+ hours...haven't consistently timed it, but I don't feel we have to look for the power chord all of the time.  We are able to use the machine, put it to sleep and use it for a couple of days.- Keyboard is backlit- Touchscreen is accurate.  I tried a few touchscreens and walked away from them after just a minute or two because of how frustrating they were.  This one just works.- It has a mouse touchpad that recognizes some gestures...I only played with the pinch zoom in/out so far and just learned that one while writing this review...Give me a break, this is primarily my wife's machine.Cons:- If this is you only machine of the house, the hard drive size in this unit might not be big enough (128 GB).  If you need to develop and need to install a lot of software, this drive would fill up fast.  Also, if you plan on putting your media on this machine, it will definitely fill up fast.- Video Card is probably the minimum you would want in a new machine.  I haven't noticed any particular issue with it, but spec wise it is low- The screen is always visible/exposed (It is Gorilla glass though).  If you need a hybrid that hides the screen when not in use, this is not your machine.- There is no CD/DVD drive...but do you really need one anymore?Overall, just a great machine",Toshiba Satellite U925T-S2120 12.5-Inch Convertible 2 in 1 Touchscreen Ultrabook (Midnight Brown in Soft Touch Body),$675.00,reviews11.csv
2,2,ECP,"April 25, 2013",5.0 out of 5 stars,"Functionally suits my purposes, so far...","Update 3/14/15: Reading the increasing number of 1-star reviews mentioning touchscreen and screen troubles and outages from ribbon failure or other causes (known and unknown) I feel very lucky now because mine continues to work so well. The included instructions urged slow, careful sliding on the hinge, I recall, and I will continue to change screen positions very slowly and gently, since this design apparently leaves vulnerabilities--or maybe Toshiba's quality-control is spotty as other suggest--or both. But I'm still very happy with mine and it has functioned reliably and adequately, so far. This doesn't feel heavy to me at 3.2 pounds and the relatively short up-to-4-hours battery life (which I knew about before I purchased, so I didn't subtract stars) serves me okay because I'm rarely far from an outlet, but ultraportables are getting lighter and lasting longer and when I buy another I will seek longer battery life and lighter weight.  Those thin buttons on the side are easy for me to feel and operate without having to look and I've gotten used to the smaller, stiffer touchpad too (didn't even try to adjust the settings, just kept working, growing accustomed, but I understand it could frustrate).Original review: Yes, the Touchpad is stiff and the On/Off, Volume and Screen-rotation buttons (on the left side toward the back, as I face the laptop) are tiny, as a reviewer somewhere noted, but these minor inconveniences haven't slowed me down yet. So, I'm unlikely to push any of those buttons inadvertently and the pad works well enough alongside the Touchscreen, which is suitably sensitive.Yes, the Touchscreen is highly shiny and becomes ""fingerprinted""--of course it does--like most tablets I've seen. Wiping it clear (using a lint-free cloth designed to clean eyeglasses) is easy enough.And yes, as tablets go this is rather big and heavy--but it's less awkward than I expected. I hope to take it traveling often.Also, this aside: Yesterday, when I fired this up, was my first-ever hands-on whirl with Windows 8 and I was relieved to realize I could catch on, pretty much, within an hour, though I don't consider myself terribly-techy. The hybrid nature of this little critter and/or Windows 8 must/might be partially behind the double-keyboard effect that distracts occasionally (that I read about somewhere), but I know my confused input, hit-and-missing while learning the new OS and getting used to switching between tablet and laptop modes, caused this weirdness also. Anyway, it's no big deal for me--easy to fix and move on.Right away I found the hinge mechanism sturdy-enough-feeling and pleasantly-surprisingly easy to work during mode-switching.The device is too new for me to rate at 5 stars and this 4-star rating is provisional (I didn't subtract a star just for the slightly stiff Touchpad and buttons or glare or smudge-proneness or any weirdness I've mentioned because that's all minor, in my view, considering my purposes); I'm still exploring the features and testing; and I will update this review with further details, probably.UPDATE February 23, 2015: Finally, I've added the fifth star. I'm still very happy with this and no problems have cropped up thus far.",Toshiba Satellite U925T-S2120 12.5-Inch Convertible 2 in 1 Touchscreen Ultrabook (Midnight Brown in Soft Touch Body),$675.00,reviews11.csv
3,3,Katy Dorfschmidt,"August 13, 2013",3.0 out of 5 stars,Still deciding,"I ordered this product on the eleventh of July, but didn't receive it until about the eighth of August - so I'm not quite ready for a full review...but here is what I think so far:The computer definitely takes some getting used to.  I was excited to get a machine with Windows 8.  I have a Windows phone and love the interface.  However, the interface on the computer is quite different.  I still haven't figured out several things.  Call me a dumb blonde, but I can't figure out simple things like how to close windows.  Not to mention the multiple hours it took me to figure out how to get to my desktop.  This really is a learning curve though, and I believe that as I learn, the Windows 8 interface could be fun to use.I have had some issues with programs that I typically use - for example, my epub and kindle readers that I use to read books I downloaded from sites such as Smashwords will not work on this computer.  The Kindle Cloud Reader doesn't seem to function the same, and the Kindle app won't import books from external sources as it did on my old machine which ran Windows 7.  This may just be something for me to figure out.I've also had issues getting multiple email addresses to work.  My phone has multiple email icons - one for my hotmail and one for my gmail.  I couldn't get that to work on this machine as it made me use an email address as a ""Microsoft"" email - so now my gmail won't work in an app.  Very confusing.  I ended up having to get a Gmail app through Pokki.  Again, I just need more time to fidget with things.A few other things I've noticed in the few hours I've spent dinking with the machine.  The touch pad is a little tricky to figure out.  Trying to learn how to right click is driving me nuts.  It's pretty touchy.  Also my screen is set to auto brightness, and it can never decide how bright it wants to be.  I know I could switch this feature off - but I like the concept of it.  It just seems to be strobe lighting - it can't find a happy brightness.I will definitely have more to report on after using the computer some more.  This is simply a preliminary review of my initial thoughts.",Toshiba Satellite U925T-S2120 12.5-Inch Convertible 2 in 1 Touchscreen Ultrabook (Midnight Brown in Soft Touch Body),$675.00,reviews11.csv
4,4,Gary Watson,"December 12, 2013",5.0 out of 5 stars,Does exactly what I was looking for.,"With the myriad of pcs and laptops out there to choose from, deciding which one is good is based on what a person needs. I love this ultrabook. I tried using a tablet ( iPad and the Thrive) before and quickly discovered I'm not a total tablet-person. But, I like the convenience of using a tablet for some things. What I wanted was a combination of both: PC and tablet. I was looking for something I could use on the train during my commute to work without having to lug my 17"" laptop around. I wanted a unit that would be fast, with an Intel processor, large enough screen to make it easy to work on (most of my use is work related, not playing games or flipping around on the internet) with a full keyboard ANd one that would make using the keyboard easy, especially when sitting on the train. With so many options out there for how the keyboard is handled (clamshell, rotating board, softouch cover keyboard combination, etc.) I found this design to be the best. I like that the keyboard slides underneath the screen portion when using it as a tablet rather than having one that is a detachable  or swivel screen, or more so, one where the keyboard flips backward and remains exposed. Unlike some of the reviews I read elsewhere about this unit, the case design is really not an issue. The keyboard does slide out easily making it very easy to use on the train. I have a backlit keyboard on my 17"" laptop and this unit has the same feature. Makes a huge difference when working in low lit areas. The screen is sharp so working on a smaller screen is no problem. It starts up amazingly fast, making it even better to get work done quickly during a train ride. This wasn't intended to be my primary PC or to replace my 17"" laptop, but to be an efficient and lightweight companion to a from work. And, as much as I am a Toshiba fan, I strongly recommend this unit to anyone who has similar criteria in selecting a laptop/tablet combo unit. Less expensive than the Surface, and while some have cited the weight being a consideration, I don't find it to be clumsy or heavy at all. I actually prefer the shape and weight of this to the iPad. Feels much more substantial when using it as a tablet, and I can't stress enough how great it is to be able to switch to using the keyboard in laptop mode by doing nothing more than sliding out the keyboard. You won't go wrong with this unit.",Toshiba Satellite U925T-S2120 12.5-Inch Convertible 2 in 1 Touchscreen Ultrabook (Midnight Brown in Soft Touch Body),$675.00,reviews11.csv
5,5,Amazon Customer,"June 1, 2013",5.0 out of 5 stars,Laptop is pretty neat,"As far as the laptop goes, I'm really impressed. It's built solid and I'm a fan of the laptop/tablet transformer thing. Backlit keyboard will come in handy I'm sure, and I'm well adjusted to the smaller size of the keyboard too. As far as Windows 8 goes, I wasn't a fan at first but it is growing on me. I don't do the social website stuff, but I'm always on Amazon, eBay, Netflix and stuff like that. The app screen is nice but takes getting acclimated too. But there is also the desktop mode that's easy to get to. I'm big on being able to manipulate my computer to get it how I want it, Win 8 doesn't make that simple but it is doable. I also bought this in anticipation of the Windows 8.1 update coming at the end of the year, so hopefully that will make Win 8 more enjoyable. This laptop is mainly for homework, e-mail, web surfing, and playing movies and it does all these things top notch.Update: 10 February 2014.So I'm about 8 months into the laptop and I was in love with it. I adjusted to the smaller keyboard and windows 8. I felt good about the touchscreen and everything. Then about 10 days ago, the screen would blank (like it just lost all power) when I pulled it into laptop mode. It was perfectly fine as a tablet. I could very slowly push it into laptop mode and it would stay on so I stopped shutting lid to avoid messing with it all the time. Closed it awhile ago to store it and that night the screen wouldn't come back on at all. Had to use hdmi port with my tv and a remote keyboard to work it. Talked with toshiba warranty and had to pay $25 for their shipping box (my choice but they ""Recommend"") so I have the best chance of repair. Depending how this goes will determine my loyalty to toshiba. Too bad.",Toshiba Satellite U925T-S2120 12.5-Inch Convertible 2 in 1 Touchscreen Ultrabook (Midnight Brown in Soft Touch Body),$675.00,reviews11.csv
6,6,Keichii,"October 5, 2014",1.0 out of 5 stars,First and last Toshiba Product. AVOID AT ALL COSTS.,"Absolute garbage. I am deeply disappointed by the build quality of this device. I chose this over the much better Surface Pro 2 and realize I have made a grave mistake.The keyboard is the worst keyboard i've ever used in my life. The finicky keys do not always register a keystroke because the force from normal typing is not enough for the bottom of the key to touch the contacts. This is especially the case for the space key. There is very little surface force that is transferred to the contact so trying to press the space bar by the edges will simply not work sometimes. Touch typing is very difficult.The battery life is very mediocre. Normal browsing and light media playing gets me up to nearly three hours max. Charging is lengthy and frequent. The fan is very noisy and I cannot even watch videos at a public place without getting strange looks.However, even above this is has to be one of the worst design faults i've ever seen in a laptop. Had this not been an issue, I would've easily overlooked its minor inconveniences. When the computer is converted to tablet mode, the top screen is pushed down and you pull it towards you to cover the keyboard. A small black ribbon is exposed to stress every time you do this. Over the course of a full year, this black ribbon has been slowly robbing my laptop of features. Most notably, after about three months, the touchscreen starting having problems with reactivity and sometimes didn't work at all. Five months in, the touchscreen failed to work at all. I decided to deal with it since I was in a computer-intensive class at the time and didn't have the time or money to get it repaired. Now about a few weeks ago, the integrated mic on the laptop had failed to work, albeit due to the same black ribbon. It does not work unless I angle it at a dangerous and awkward position.I have about a month left on my warranty. I have heard horror stories about particular customer service with this product and I hope I don't have to jump through too many hurdles to get this thing fixed.Three words. Do. Not. Buy. There is much better you can get with your money.",Toshiba Satellite U925T-S2120 12.5-Inch Convertible 2 in 1 Touchscreen Ultrabook (Midnight Brown in Soft Touch Body),$675.00,reviews11.csv
7,7,Gianfranco Orlando,"June 19, 2013",4.0 out of 5 stars,Great Ultrabook,"I've had this pc for one day and I love it. It is perfect for those users that need something in between for a windows laptop and a tablet.It is fast, processor and internet connection, even with many program opened and running in the background.There are only 2 things so far I don't like:- The HD is quite small. A 250 or 500 GB would have made these ultrabook perfect.- The front camera, with the LCD open has a limited angle because the LCD can not move upward toward the keyboard. This makes video call annoying when you have the unit on your laps as the other person can barely see your entire face.I would have given five stars and + easily if it wasn't for these two things.However, I recommend this PC and I will update this review in case of upcoming issues.",Toshiba Satellite U925T-S2120 12.5-Inch Convertible 2 in 1 Touchscreen Ultrabook (Midnight Brown in Soft Touch Body),$675.00,reviews11.csv
8,8,E. C. Graham,"September 27, 2013",5.0 out of 5 stars,Not gonna find a better convertible,"I went shopping for a convertible locally and came home empty handed.  From what I could see, convertibles almost always have some pretty big problems in their design.  Lenovo has the Yogabook, but it works by folding the screen all the way over so that the keyboard is exposed and upside down (they sell a case).  The guys at Best Buy says people are having a lot of problems with the hinges on the Dell.  On and on, you get the point.  This Toshiba is pretty sound in my opinion.  Some people aren't going to like that the screen stays exposed, but how is that any different from a tablet?  It has really good features for the money; it is quite noticeable in speed to have a steady state drive.  The technology also works as well as I think anything could work for Windows 8 at this point in Windows 8 development.  I like Windows 8, I don't understand the big knock on it, but maybe that's because having a convertible makes it so much easier to use.",Toshiba Satellite U925T-S2120 12.5-Inch Convertible 2 in 1 Touchscreen Ultrabook (Midnight Brown in Soft Touch Body),$675.00,reviews11.csv
9,9,Papaw of 1-2-3-4-5-6-?-,"August 23, 2013",4.0 out of 5 stars,Works great.,"Very different from a normal laptop, works great, but not having some type of protection for the screen is a slight draw back.  I used a 3.0 usb external hard drive to install most of my heavy ended programs and it works great.  This allows me to not fill up the 128 gig digital memory.  I also use an Anker 3.o USB docking station.  The entire system runs fast and smooth with two extra monitors (one being a flat screen TV).  Had no problems.  When going portable (unhooked from docking station) it is like having a very large tablet.  This is nice for watching movies, or browsing internet while watching TV.  The back-lit keyboard is really nice.  I recommend it.",Toshiba Satellite U925T-S2120 12.5-Inch Convertible 2 in 1 Touchscreen Ultrabook (Midnight Brown in Soft Touch Body),$675.00,reviews11.csv
10,10,Mindy Clarke,"May 31, 2015",1.0 out of 5 stars,"Disposable computer, dead within 1.5 years","Disposable computer. I bought this computer 2 years ago. I loved it. Occasionally, the touch screen would not work and I would have to restart. However, just around the 1 year mark, the computer developed Alzheimer's disease and began to forget parts of itself. It started by forgetting that it had speakers and a camera...but only in laptop mode, When you slid the screen closed,the devices appeared again. Then it forgot the touchscreen entirely in both tablet and laptop mode. Essentially, I had a regular laptop computer, which was okay. Toshiba was absolutely no help in trying to resolve the issues and had no explanation for why drivers worked in one mode and not the other. I eventually did a hard reset and the computer's performance tanked. The battery, after 1.5 years, lasted about 1 hour.Now I had a desktop computer. But I still had use for that. Today, however, after less than 2 years, the screen stopped working at all in laptop mode (but still works in tablet mode) and the keyboard doesn't work... since the touchscreen is gone, I have no input method, so this is now a big piece of garbage that I can't even give away because I can't get my personal information off of it. So, if you want something that may or may not meet your needs for the short term and you don't mind losing everything on it, then go ahead and get this computer.",Toshiba Satellite U925T-S2120 12.5-Inch Convertible 2 in 1 Touchscreen Ultrabook (Midnight Brown in Soft Touch Body),$675.00,reviews11.csv
11,11,Devon Weldon,"March 11, 2015",1.0 out of 5 stars,Not as good as older versions...,"Right out of the box I loved this computer. Windows 8 took a while to get used to, which is not anything specific to this computer. About a month into using it, one day in class the touchscreen just stopped working. I missed out on points because of it. After this recurring multiple times, I realized if I turn the screen off then back on, the touch screen comes back to use. Thankfully. I bought this in the beginning of Sept 2014. Now, March 2015, the screen will not even turn on. Right in the middle of filing my taxes. Spent too long reading through some paperwork and the screen went to sleep. Will not wake up again. Let the battery die, charged it, and tried again. Nothing. All I can get now is the Toshiba start up screen and then blackness. The cursor will move across the screen if you use the mousepad. Very disappointing! My last Satellite I bought about 9 years ago is still kicking! I thought I was making a good choice in this computer! :(As far as the seller, they are awful. This computer was sold to me as new. Meaning I should have a 1 year Toshiba warranty. Only I don't. The computer was not new as advertised.",Toshiba Satellite U925T-S2120 12.5-Inch Convertible 2 in 1 Touchscreen Ultrabook (Midnight Brown in Soft Touch Body),$675.00,reviews11.csv
12,12,joshua cameron,"June 12, 2013",4.0 out of 5 stars,Love it!,"This is a great machine. I enjoy the ability to interchange between keyboard or touch, the power is incredible. Unless you plan on running your hybrid for 6hrs straight to enjoy multiple movies or game the battery lasts me all day for by business work. Yea the screen is smudgy, but what screen wouldn't after a while from contact, I will say that unless you have super greasy hands that you will not see the smudges while in use. Overall good buy, happy to have it.",Toshiba Satellite U925T-S2120 12.5-Inch Convertible 2 in 1 Touchscreen Ultrabook (Midnight Brown in Soft Touch Body),$675.00,reviews11.csv
